chr1,x1,y1,chr2,x2,y2,color,in_intersect_1,in_intersect_2
19,2475000,2500000,19,2600000,2625000,"0,255,255",False,False
19,42625000,42650000,19,42800000,42825000,"0,255,255",False,False
19,13075000,13100000,19,13175000,13200000,"0,255,255",False,False
19,47775000,47800000,19,47875000,47900000,"0,255,255",True,False
19,1275000,1300000,19,1375000,1400000,"0,255,255",True,False
19,14675000,14700000,19,14775000,14800000,"0,255,255",True,False
19,7750000,7775000,19,7850000,7875000,"0,255,255",False,False
19,39600000,39625000,19,39800000,39825000,"0,255,255",False,False
19,54275000,54300000,19,54525000,54550000,"0,255,255",False,False
19,47925000,47950000,19,48200000,48225000,"0,255,255",False,False
19,9450000,9475000,19,9650000,9675000,"0,255,255",False,False
19,51825000,51850000,19,52150000,52175000,"0,255,255",False,False
19,49275000,49300000,19,49450000,49475000,"0,255,255",False,False
19,7625000,7650000,19,7850000,7875000,"0,255,255",False,False
19,575000,600000,19,725000,750000,"0,255,255",False,False
19,46525000,46550000,19,46750000,46775000,"0,255,255",False,False
19,33450000,33475000,19,33600000,33625000,"0,255,255",True,False
19,54975000,55000000,19,55150000,55175000,"0,255,255",True,False
19,14975000,15000000,19,15250000,15275000,"0,255,255",False,False
19,49175000,49200000,19,49325000,49350000,"0,255,255",False,False
19,34250000,34275000,19,34575000,34600000,"0,255,255",False,False
19,56575000,56600000,19,56825000,56850000,"0,255,255",False,False
19,50850000,50875000,19,51275000,51300000,"0,255,255",False,False
19,10025000,10050000,19,10325000,10350000,"0,255,255",False,False
19,32825000,32850000,19,33050000,33075000,"0,255,255",False,False
19,15725000,15750000,19,16275000,16300000,"0,255,255",False,False
19,13075000,13100000,19,13350000,13375000,"0,255,255",False,False
19,21375000,21400000,19,21650000,21675000,"0,255,255",False,False
19,19625000,19650000,19,20050000,20075000,"0,255,255",True,False
19,28450000,28475000,19,28800000,28825000,"0,255,255",False,False
19,19475000,19500000,19,19750000,19775000,"0,255,255",True,False
19,33725000,33750000,19,34250000,34275000,"0,255,255",False,False
19,13700000,13725000,19,14175000,14200000,"0,255,255",False,False
19,20350000,20375000,19,22050000,22075000,"0,255,255",False,False
19,35225000,35250000,19,35425000,35450000,"0,255,255",True,False
19,16850000,16875000,19,17150000,17175000,"0,255,255",False,False
1,235400000,235425000,1,235575000,235600000,"0,255,255",False,False
1,149925000,149950000,1,150150000,150175000,"0,255,255",False,False
1,25000000,25025000,1,25150000,25175000,"0,255,255",False,False
1,35650000,35675000,1,35750000,35775000,"0,255,255",True,False
1,39800000,39825000,1,39900000,39925000,"0,255,255",False,False
1,16400000,16425000,1,16500000,16525000,"0,255,255",False,False
1,19800000,19825000,1,19900000,19925000,"0,255,255",False,False
1,41775000,41800000,1,41875000,41900000,"0,255,255",False,False
1,15475000,15500000,1,15575000,15600000,"0,255,255",False,False
1,156100000,156125000,1,156200000,156225000,"0,255,255",False,False
1,206650000,206675000,1,206750000,206775000,"0,255,255",False,False
1,153775000,153800000,1,153875000,153900000,"0,255,255",False,False
1,26925000,26950000,1,27100000,27125000,"0,255,255",False,False
1,181000000,181025000,1,181100000,181125000,"0,255,255",True,False
1,9325000,9350000,1,9525000,9550000,"0,255,255",False,False
1,109825000,109850000,1,109925000,109950000,"0,255,255",True,False
1,159750000,159775000,1,159850000,159875000,"0,255,255",True,False
1,47900000,47925000,1,48175000,48200000,"0,255,255",True,False
1,53750000,53775000,1,53850000,53875000,"0,255,255",False,False
1,203000000,203025000,1,203125000,203150000,"0,255,255",False,False
1,157950000,157975000,1,158075000,158100000,"0,255,255",False,False
1,204125000,204150000,1,204325000,204350000,"0,255,255",False,False
1,94525000,94550000,1,94700000,94725000,"0,255,255",False,False
1,110175000,110200000,1,110300000,110325000,"0,255,255",False,False
1,95300000,95325000,1,95500000,95525000,"0,255,255",False,False
1,226800000,226825000,1,227000000,227025000,"0,255,255",False,False
1,28400000,28425000,1,28525000,28550000,"0,255,255",True,False
1,112000000,112025000,1,112275000,112300000,"0,255,255",False,False
1,112050000,112075000,1,112150000,112175000,"0,255,255",False,False
1,169550000,169575000,1,169675000,169700000,"0,255,255",False,False
1,234625000,234650000,1,234725000,234750000,"0,255,255",False,False
1,36550000,36575000,1,36750000,36775000,"0,255,255",False,False
1,160375000,160400000,1,160575000,160600000,"0,255,255",False,False
1,94975000,95000000,1,95250000,95275000,"0,255,255",False,False
1,94500000,94525000,1,94775000,94800000,"0,255,255",False,False
1,153325000,153350000,1,153450000,153475000,"0,255,255",False,False
1,45475000,45500000,1,45750000,45775000,"0,255,255",True,False
1,166875000,166900000,1,167025000,167050000,"0,255,255",False,False
1,54750000,54775000,1,54850000,54875000,"0,255,255",False,False
1,145400000,145425000,1,145550000,145575000,"0,255,255",False,False
1,55600000,55625000,1,55725000,55750000,"0,255,255",False,False
1,246175000,246200000,1,246275000,246300000,"0,255,255",False,False
1,204525000,204550000,1,204725000,204750000,"0,255,255",False,False
1,101375000,101400000,1,101750000,101775000,"0,255,255",False,False
1,212225000,212250000,1,212475000,212500000,"0,255,255",False,False
1,157150000,157175000,1,157450000,157475000,"0,255,255",False,False
1,202150000,202175000,1,202250000,202275000,"0,255,255",False,False
1,179675000,179700000,1,179775000,179800000,"0,255,255",False,False
1,227950000,227975000,1,228125000,228150000,"0,255,255",False,False
1,110725000,110750000,1,110975000,111000000,"0,255,255",False,False
1,58975000,59000000,1,59100000,59125000,"0,255,255",False,False
1,161450000,161475000,1,161700000,161725000,"0,255,255",False,False
1,66700000,66725000,1,66900000,66925000,"0,255,255",False,False
1,67450000,67475000,1,67600000,67625000,"0,255,255",False,False
1,43225000,43250000,1,43525000,43550000,"0,255,255",True,False
1,222950000,222975000,1,223250000,223275000,"0,255,255",False,False
1,153475000,153500000,1,153700000,153725000,"0,255,255",False,False
1,211475000,211500000,1,211650000,211675000,"0,255,255",False,False
1,92775000,92800000,1,93050000,93075000,"0,255,255",False,False
1,8075000,8100000,1,8375000,8400000,"0,255,255",False,False
1,203225000,203250000,1,203450000,203475000,"0,255,255",False,False
1,116700000,116725000,1,117025000,117050000,"0,255,255",False,False
1,241675000,241700000,1,241775000,241800000,"0,255,255",False,False
1,91975000,92000000,1,92375000,92400000,"0,255,255",False,False
1,171750000,171775000,1,171925000,171950000,"0,255,255",True,False
1,48550000,48575000,1,48675000,48700000,"0,255,255",False,False
1,110075000,110100000,1,110300000,110325000,"0,255,255",True,False
1,89450000,89475000,1,89900000,89925000,"0,255,255",True,False
1,214550000,214575000,1,214750000,214775000,"0,255,255",False,False
1,179050000,179075000,1,179325000,179350000,"0,255,255",False,False
1,212975000,213000000,1,213150000,213175000,"0,255,255",False,False
1,22025000,22050000,1,22275000,22300000,"0,255,255",False,False
1,61300000,61325000,1,61500000,61525000,"0,255,255",False,False
1,154150000,154175000,1,154300000,154325000,"0,255,255",False,False
1,167025000,167050000,1,167400000,167425000,"0,255,255",False,False
1,7100000,7125000,1,7250000,7275000,"0,255,255",False,False
1,169550000,169575000,1,169750000,169775000,"0,255,255",False,False
1,172700000,172725000,1,173150000,173175000,"0,255,255",False,False
1,84600000,84625000,1,84875000,84900000,"0,255,255",False,False
1,212225000,212250000,1,212600000,212625000,"0,255,255",False,False
1,70975000,71000000,1,71500000,71525000,"0,255,255",False,False
1,183600000,183625000,1,183875000,183900000,"0,255,255",False,False
1,210625000,210650000,1,211300000,211325000,"0,255,255",False,False
1,179825000,179850000,1,180125000,180150000,"0,255,255",False,False
1,67675000,67700000,1,67950000,67975000,"0,255,255",False,False
1,59200000,59225000,1,60150000,60175000,"0,255,255",False,False
1,172700000,172725000,1,173375000,173400000,"0,255,255",False,False
1,89450000,89475000,1,90050000,90075000,"0,255,255",True,False
1,211475000,211500000,1,211825000,211850000,"0,255,255",False,False
1,43025000,43050000,1,43200000,43225000,"0,255,255",False,False
1,221025000,221050000,1,221600000,221625000,"0,255,255",False,False
1,180475000,180500000,1,180825000,180850000,"0,255,255",False,False
1,45475000,45500000,1,45950000,45975000,"0,255,255",True,False
1,42025000,42050000,1,42600000,42625000,"0,255,255",False,False
1,203300000,203325000,1,203650000,203675000,"0,255,255",False,False
1,157150000,157175000,1,157325000,157350000,"0,255,255",False,False
1,100725000,100750000,1,100900000,100925000,"0,255,255",True,False
1,224300000,224325000,1,224600000,224625000,"0,255,255",False,False
1,92450000,92475000,1,92750000,92775000,"0,255,255",False,False
1,115675000,115700000,1,116125000,116150000,"0,255,255",False,False
1,231050000,231075000,1,231325000,231350000,"0,255,255",False,False
1,118050000,118075000,1,118300000,118325000,"0,255,255",False,False
1,180475000,180500000,1,181125000,181150000,"0,255,255",False,False
1,245300000,245325000,1,246150000,246175000,"0,255,255",False,False
1,171950000,171975000,1,172375000,172400000,"0,255,255",False,False
1,66425000,66450000,1,66900000,66925000,"0,255,255",False,False
1,165575000,165600000,1,165875000,165900000,"0,255,255",True,False
1,46875000,46900000,1,47175000,47200000,"0,255,255",False,False
1,22725000,22750000,1,22950000,22975000,"0,255,255",False,False
1,6775000,6800000,1,7275000,7300000,"0,255,255",False,False
1,71150000,71175000,1,71500000,71525000,"0,255,255",False,False
1,244750000,244775000,1,245200000,245225000,"0,255,255",False,False
1,152150000,152175000,1,152425000,152450000,"0,255,255",False,False
1,93900000,93925000,1,94325000,94350000,"0,255,255",False,False
1,17975000,18000000,1,18150000,18175000,"0,255,255",False,False
1,75225000,75250000,1,75650000,75675000,"0,255,255",False,False
1,87775000,87800000,1,88400000,88425000,"0,255,255",True,False
1,175325000,175350000,1,176025000,176050000,"0,255,255",False,False
1,51225000,51250000,1,51650000,51675000,"0,255,255",False,False
1,211850000,211875000,1,212175000,212200000,"0,255,255",False,False
1,166850000,166875000,1,167400000,167425000,"0,255,255",False,False
1,118050000,118075000,1,118425000,118450000,"0,255,255",False,False
1,243875000,243900000,1,244425000,244450000,"0,255,255",False,False
1,78600000,78625000,1,79125000,79150000,"0,255,255",False,False
1,245300000,245325000,1,246600000,246625000,"0,255,255",False,False
1,20525000,20550000,1,20800000,20825000,"0,255,255",False,False
1,203825000,203850000,1,204350000,204375000,"0,255,255",False,False
1,236750000,236775000,1,237000000,237025000,"0,255,255",True,False
1,196325000,196350000,1,196625000,196650000,"0,255,255",False,False
1,55725000,55750000,1,57050000,57075000,"0,255,255",False,False
1,76600000,76625000,1,77575000,77600000,"0,255,255",False,False
1,5550000,5575000,1,6000000,6025000,"0,255,255",False,False
1,196100000,196125000,1,196625000,196650000,"0,255,255",False,False
1,55725000,55750000,1,57150000,57175000,"0,255,255",False,False
1,236250000,236275000,1,237025000,237050000,"0,255,255",False,False
1,13975000,14000000,1,14275000,14300000,"0,255,255",False,False
1,243500000,243525000,1,244425000,244450000,"0,255,255",False,False
1,64725000,64750000,1,65275000,65300000,"0,255,255",False,False
1,193125000,193150000,1,194250000,194275000,"0,255,255",False,False
1,99200000,99225000,1,100150000,100175000,"0,255,255",False,False
1,70725000,70750000,1,71525000,71550000,"0,255,255",False,False
1,118675000,118700000,1,119550000,119575000,"0,255,255",False,False
1,114500000,114525000,1,115250000,115275000,"0,255,255",False,False
1,171525000,171550000,1,173925000,173950000,"0,255,255",False,False
1,182825000,182850000,1,186300000,186325000,"0,255,255",False,False
1,184675000,184700000,1,186275000,186300000,"0,255,255",False,False
1,220975000,221000000,1,222625000,222650000,"0,255,255",False,False
1,242600000,242625000,1,243475000,243500000,"0,255,255",False,False
1,85975000,86000000,1,145700000,145725000,"0,255,255",False,False
1,91450000,91475000,1,93625000,93650000,"0,255,255",False,False
1,173925000,173950000,1,186300000,186325000,"0,255,255",False,False
1,87750000,87775000,1,88750000,88775000,"0,255,255",False,False
1,182400000,182425000,1,182750000,182775000,"0,255,255",False,False
1,38475000,38500000,1,39300000,39325000,"0,255,255",True,False
1,227650000,227675000,1,228125000,228150000,"0,255,255",False,False
1,85775000,85800000,1,86150000,86175000,"0,255,255",False,False
1,199625000,199650000,1,200450000,200475000,"0,255,255",False,False
1,84375000,84400000,1,85225000,85250000,"0,255,255",False,False
1,92450000,92475000,1,93075000,93100000,"0,255,255",False,False
1,59600000,59625000,1,60150000,60175000,"0,255,255",False,False
1,174225000,174250000,1,174700000,174725000,"0,255,255",False,False
1,240175000,240200000,1,240325000,240350000,"0,255,255",False,False
1,241675000,241700000,1,242000000,242025000,"0,255,255",False,False
1,84600000,84625000,1,85200000,85225000,"0,255,255",False,False
1,41075000,41100000,1,41400000,41425000,"0,255,255",False,False
1,42800000,42825000,1,43200000,43225000,"0,255,255",False,False
1,168550000,168575000,1,169300000,169325000,"0,255,255",False,False
1,197575000,197600000,1,197875000,197900000,"0,255,255",False,False
1,192775000,192800000,1,192975000,193000000,"0,255,255",False,False
1,224700000,224725000,1,225025000,225050000,"0,255,255",False,False
1,84375000,84400000,1,84575000,84600000,"0,255,255",False,False
1,244750000,244775000,1,244950000,244975000,"0,255,255",False,False
1,6300000,6325000,1,6475000,6500000,"0,255,255",False,False
1,178500000,178525000,1,178950000,178975000,"0,255,255",False,False
1,192425000,192450000,1,192975000,193000000,"0,255,255",False,False
1,115500000,115525000,1,115650000,115675000,"0,255,255",False,False
1,208175000,208200000,1,208400000,208425000,"0,255,255",False,False
1,225650000,225675000,1,226150000,226175000,"0,255,255",False,False
1,64075000,64100000,1,64700000,64725000,"0,255,255",False,False
1,200575000,200600000,1,200750000,200775000,"0,255,255",True,False
1,236275000,236300000,1,236650000,236675000,"0,255,255",False,False
1,10550000,10575000,1,11000000,11025000,"0,255,255",False,False
1,184775000,184800000,1,184925000,184950000,"0,255,255",False,False
1,66425000,66450000,1,66700000,66725000,"0,255,255",False,False
1,89950000,89975000,1,90050000,90075000,"0,255,255",False,False
1,12375000,12400000,1,12675000,12700000,"0,255,255",False,False
1,180850000,180875000,1,181125000,181150000,"0,255,255",False,False
1,31850000,31875000,1,32000000,32025000,"0,255,255",False,False
1,165360000,165370000,1,165560000,165570000,"0,255,255",False,False
1,110740000,110750000,1,110850000,110860000,"0,255,255",False,False
1,27930000,27940000,1,27980000,27990000,"0,255,255",False,False
1,43690000,43700000,1,43870000,43880000,"0,255,255",False,False
1,200940000,200950000,1,201010000,201020000,"0,255,255",False,False
1,31270000,31280000,1,31380000,31390000,"0,255,255",False,False
1,205240000,205250000,1,205290000,205300000,"0,255,255",False,False
1,208070000,208080000,1,208120000,208130000,"0,255,255",False,False
1,21580000,21590000,1,21690000,21700000,"0,255,255",False,False
1,12180000,12190000,1,12270000,12280000,"0,255,255",False,False
1,144920000,144930000,1,145060000,145070000,"0,255,255",False,False
1,26430000,26440000,1,26480000,26490000,"0,255,255",True,False
1,26950000,26960000,1,27000000,27010000,"0,255,255",False,False
1,24520000,24530000,1,24710000,24720000,"0,255,255",False,False
1,17450000,17460000,1,17560000,17570000,"0,255,255",False,False
1,203240000,203250000,1,203300000,203310000,"0,255,255",False,False
1,36030000,36040000,1,36180000,36190000,"0,255,255",False,False
1,11900000,11910000,1,11950000,11960000,"0,255,255",False,False
1,226190000,226200000,1,226240000,226250000,"0,255,255",False,False
1,46490000,46500000,1,46640000,46650000,"0,255,255",False,False
1,111170000,111180000,1,111320000,111330000,"0,255,255",False,False
1,150040000,150050000,1,150150000,150160000,"0,255,255",False,False
1,45970000,45980000,1,46020000,46030000,"0,255,255",False,False
1,157340000,157350000,1,157450000,157460000,"0,255,255",False,False
1,27370000,27380000,1,27420000,27430000,"0,255,255",False,False
1,43380000,43390000,1,43530000,43540000,"0,255,255",False,False
1,67990000,68000000,1,68220000,68230000,"0,255,255",False,False
1,29110000,29120000,1,29200000,29210000,"0,255,255",False,False
1,161180000,161190000,1,161340000,161350000,"0,255,255",False,False
1,27430000,27440000,1,27600000,27610000,"0,255,255",False,False
1,203830000,203840000,1,204090000,204100000,"0,255,255",False,False
1,25930000,25940000,1,26120000,26130000,"0,255,255",False,False
1,28160000,28170000,1,28300000,28310000,"0,255,255",False,False
1,229390000,229400000,1,229610000,229620000,"0,255,255",False,False
1,54330000,54340000,1,54410000,54420000,"0,255,255",False,False
1,175120000,175130000,1,175280000,175290000,"0,255,255",False,False
1,223880000,223890000,1,223930000,223940000,"0,255,255",False,False
1,110310000,110320000,1,110520000,110530000,"0,255,255",False,False
1,182560000,182570000,1,182750000,182760000,"0,255,255",False,False
1,45820000,45830000,1,45950000,45960000,"0,255,255",False,False
1,15650000,15660000,1,15750000,15760000,"0,255,255",False,False
1,153770000,153780000,1,153950000,153960000,"0,255,255",False,False
1,192440000,192450000,1,192570000,192580000,"0,255,255",False,False
1,203470000,203480000,1,203670000,203680000,"0,255,255",False,False
1,29200000,29210000,1,29350000,29360000,"0,255,255",False,False
1,17820000,17830000,1,17930000,17940000,"0,255,255",False,False
1,146960000,146970000,1,147100000,147110000,"0,255,255",False,False
1,108330000,108340000,1,108660000,108670000,"0,255,255",False,False
1,117280000,117290000,1,117590000,117600000,"0,255,255",False,False
1,210020000,210030000,1,210160000,210170000,"0,255,255",False,False
1,184770000,184780000,1,185130000,185140000,"0,255,255",False,False
1,91180000,91190000,1,91300000,91310000,"0,255,255",False,False
1,165680000,165690000,1,165880000,165890000,"0,255,255",False,False
1,174740000,174750000,1,174950000,174960000,"0,255,255",False,False
1,229790000,229800000,1,230440000,230450000,"0,255,255",False,False
1,18920000,18930000,1,19140000,19150000,"0,255,255",False,False
1,110180000,110190000,1,110540000,110550000,"0,255,255",False,False
1,85400000,85410000,1,85720000,85730000,"0,255,255",False,False
1,77610000,77620000,1,77990000,78000000,"0,255,255",False,False
1,172050000,172060000,1,172370000,172380000,"0,255,255",False,False
1,214800000,214810000,1,215700000,215710000,"0,255,255",False,False
1,60870000,60880000,1,61400000,61410000,"0,255,255",False,False
1,146640000,146650000,1,146710000,146720000,"0,255,255",True,False
1,182110000,182120000,1,182360000,182370000,"0,255,255",False,False
1,204415000,204420000,1,204470000,204475000,"0,255,255",False,False
1,23870000,23875000,1,23960000,23965000,"0,255,255",False,False
1,23425000,23430000,1,23510000,23515000,"0,255,255",False,False
1,54875000,54880000,1,54950000,54955000,"0,255,255",False,False
1,62640000,62645000,1,62870000,62875000,"0,255,255",False,False
1,110035000,110040000,1,110070000,110075000,"0,255,255",True,False
20,47270000,47275000,20,47520000,47525000,"0,255,255",False,False
20,44450000,44460000,20,44570000,44580000,"0,255,255",False,False
20,48800000,48810000,20,49080000,49090000,"0,255,255",False,False
20,57660000,57670000,20,57780000,57790000,"0,255,255",False,False
20,39590000,39600000,20,39720000,39730000,"0,255,255",False,False
20,32900000,32910000,20,33110000,33120000,"0,255,255",False,False
20,35820000,35830000,20,36160000,36170000,"0,255,255",False,False
20,34580000,34590000,20,34720000,34730000,"0,255,255",False,False
20,5550000,5560000,20,5770000,5780000,"0,255,255",False,False
20,20720000,20730000,20,20800000,20810000,"0,255,255",False,False
20,48800000,48810000,20,49190000,49200000,"0,255,255",False,False
20,56090000,56100000,20,56780000,56790000,"0,255,255",False,False
20,21220000,21230000,20,21480000,21490000,"0,255,255",False,False
20,22320000,22330000,20,22660000,22670000,"0,255,255",False,False
20,42370000,42380000,20,42700000,42710000,"0,255,255",False,False
20,9390000,9400000,20,9580000,9590000,"0,255,255",False,False
20,55670000,55680000,20,55910000,55920000,"0,255,255",False,False
20,36190000,36200000,20,36610000,36620000,"0,255,255",False,False
20,330000,340000,20,450000,460000,"0,255,255",False,False
20,49080000,49090000,20,49190000,49200000,"0,255,255",False,False
20,45910000,45920000,20,46000000,46010000,"0,255,255",False,False
20,790000,800000,20,930000,940000,"0,255,255",False,False
20,31100000,31110000,20,31240000,31250000,"0,255,255",False,False
20,48610000,48620000,20,48670000,48680000,"0,255,255",False,False
20,30250000,30260000,20,30310000,30320000,"0,255,255",False,False
20,52190000,52200000,20,52550000,52560000,"0,255,255",False,False
20,49600000,49625000,20,49925000,49950000,"0,255,255",False,False
20,525000,550000,20,700000,725000,"0,255,255",False,False
20,39800000,39825000,20,39950000,39975000,"0,255,255",False,False
20,55950000,55975000,20,56050000,56075000,"0,255,255",False,False
20,4725000,4750000,20,4925000,4950000,"0,255,255",False,False
20,4575000,4600000,20,4675000,4700000,"0,255,255",False,False
20,33675000,33700000,20,33775000,33800000,"0,255,255",False,False
20,60575000,60600000,20,60700000,60725000,"0,255,255",False,False
20,19175000,19200000,20,19550000,19575000,"0,255,255",False,False
20,45150000,45175000,20,45300000,45325000,"0,255,255",False,False
20,56150000,56175000,20,56775000,56800000,"0,255,255",False,False
20,49975000,50000000,20,50200000,50225000,"0,255,255",False,False
20,31475000,31500000,20,31675000,31700000,"0,255,255",False,False
20,61525000,61550000,20,61625000,61650000,"0,255,255",False,False
20,52700000,52725000,20,52800000,52825000,"0,255,255",False,False
20,22300000,22325000,20,22550000,22575000,"0,255,255",False,False
20,46300000,46325000,20,47225000,47250000,"0,255,255",False,False
20,50250000,50275000,20,50700000,50725000,"0,255,255",False,False
20,58625000,58650000,20,58775000,58800000,"0,255,255",False,False
20,8100000,8125000,20,8350000,8375000,"0,255,255",False,False
20,45900000,45925000,20,46250000,46275000,"0,255,255",False,False
20,8825000,8850000,20,9325000,9350000,"0,255,255",False,False
20,5500000,5525000,20,6050000,6075000,"0,255,255",False,False
20,56800000,56825000,20,57000000,57025000,"0,255,255",False,False
20,57425000,57450000,20,57775000,57800000,"0,255,255",False,False
20,8750000,8775000,20,9325000,9350000,"0,255,255",False,False
20,17500000,17525000,20,17900000,17925000,"0,255,255",False,False
20,23425000,23450000,20,23575000,23600000,"0,255,255",False,False
20,50250000,50275000,20,50550000,50575000,"0,255,255",False,False
20,43925000,43950000,20,44400000,44425000,"0,255,255",False,False
20,24950000,24975000,20,25175000,25200000,"0,255,255",False,False
20,20050000,20075000,20,20550000,20575000,"0,255,255",False,False
20,20825000,20850000,20,21475000,21500000,"0,255,255",False,False
20,52175000,52200000,20,52675000,52700000,"0,255,255",False,False
20,4575000,4600000,20,4925000,4950000,"0,255,255",False,False
20,12900000,12925000,20,13075000,13100000,"0,255,255",False,False
20,57650000,57675000,20,57975000,58000000,"0,255,255",False,False
20,52550000,52575000,20,52800000,52825000,"0,255,255",False,False
20,21075000,21100000,20,21375000,21400000,"0,255,255",False,False
20,52175000,52200000,20,52800000,52825000,"0,255,255",False,False
20,52825000,52850000,20,53250000,53275000,"0,255,255",True,False
20,55950000,55975000,20,56775000,56800000,"0,255,255",False,False
20,55125000,55150000,20,55525000,55550000,"0,255,255",False,False
20,42825000,42850000,20,43225000,43250000,"0,255,255",False,False
20,16775000,16800000,20,17400000,17425000,"0,255,255",False,False
21,33780000,33790000,21,33940000,33950000,"0,255,255",False,False
21,35290000,35300000,21,35720000,35730000,"0,255,255",False,False
21,34200000,34210000,21,34560000,34570000,"0,255,255",False,False
21,40890000,40900000,21,41080000,41090000,"0,255,255",False,False
21,19050000,19075000,21,19275000,19300000,"0,255,255",False,False
21,30450000,30475000,21,30725000,30750000,"0,255,255",False,False
21,36250000,36275000,21,36400000,36425000,"0,255,255",False,False
21,39575000,39600000,21,39700000,39725000,"0,255,255",False,False
21,32550000,32575000,21,32950000,32975000,"0,255,255",False,False
21,38625000,38650000,21,38725000,38750000,"0,255,255",True,False
21,45225000,45250000,21,45350000,45375000,"0,255,255",False,False
21,35750000,35775000,21,35975000,36000000,"0,255,255",False,False
21,37500000,37525000,21,37700000,37725000,"0,255,255",False,False
21,32450000,32475000,21,32950000,32975000,"0,255,255",False,False
21,46350000,46375000,21,46525000,46550000,"0,255,255",False,False
21,27250000,27275000,21,27525000,27550000,"0,255,255",False,False
21,39850000,39875000,21,40500000,40525000,"0,255,255",False,False
21,42650000,42675000,21,42825000,42850000,"0,255,255",False,False
21,17450000,17475000,21,17700000,17725000,"0,255,255",False,False
21,18750000,18775000,21,18950000,18975000,"0,255,255",False,False
21,36250000,36275000,21,36750000,36775000,"0,255,255",False,False
21,30825000,30850000,21,31225000,31250000,"0,255,255",False,False
21,15625000,15650000,21,16950000,16975000,"0,255,255",False,False
21,46550000,46575000,21,46850000,46875000,"0,255,255",False,False
21,28200000,28225000,21,30100000,30125000,"0,255,255",False,False
21,41500000,41525000,21,42425000,42450000,"0,255,255",False,False
21,31700000,31725000,21,32450000,32475000,"0,255,255",False,False
21,45925000,45950000,21,46200000,46225000,"0,255,255",False,False
22,36700000,36710000,22,36860000,36870000,"0,255,255",False,False
22,23520000,23530000,22,23570000,23580000,"0,255,255",False,False
22,42140000,42150000,22,42200000,42210000,"0,255,255",False,False
22,23510000,23520000,22,23630000,23640000,"0,255,255",False,False
22,39560000,39570000,22,39700000,39710000,"0,255,255",False,False
22,46750000,46760000,22,46930000,46940000,"0,255,255",False,False
22,39930000,39940000,22,40430000,40440000,"0,255,255",False,False
22,23300000,23310000,22,23470000,23480000,"0,255,255",False,False
22,18310000,18320000,22,18550000,18560000,"0,255,255",False,False
22,45670000,45680000,22,45820000,45830000,"0,255,255",False,False
22,46380000,46390000,22,46510000,46520000,"0,255,255",False,False
22,17550000,17560000,22,17980000,17990000,"0,255,255",False,False
22,32920000,32930000,22,33390000,33400000,"0,255,255",False,False
22,24700000,24725000,22,24900000,24925000,"0,255,255",False,False
22,26900000,26925000,22,27025000,27050000,"0,255,255",False,False
22,37700000,37725000,22,37825000,37850000,"0,255,255",False,False
22,41800000,41825000,22,41900000,41925000,"0,255,255",False,False
22,40900000,40925000,22,41025000,41050000,"0,255,255",False,False
22,19475000,19500000,22,19600000,19625000,"0,255,255",False,False
22,44375000,44400000,22,44475000,44500000,"0,255,255",False,False
22,33025000,33050000,22,33175000,33200000,"0,255,255",False,False
22,30500000,30525000,22,30625000,30650000,"0,255,255",False,False
22,19700000,19725000,22,19875000,19900000,"0,255,255",True,False
22,42550000,42575000,22,42850000,42875000,"0,255,255",False,False
22,31150000,31175000,22,31300000,31325000,"0,255,255",False,False
22,46500000,46525000,22,46700000,46725000,"0,255,255",False,False
22,25850000,25875000,22,26150000,26175000,"0,255,255",False,False
22,29000000,29025000,22,29200000,29225000,"0,255,255",False,False
22,23175000,23200000,22,23475000,23500000,"0,255,255",False,False
22,46400000,46425000,22,46700000,46725000,"0,255,255",False,False
22,28400000,28425000,22,28975000,29000000,"0,255,255",False,False
22,45950000,45975000,22,46350000,46375000,"0,255,255",False,False
22,33400000,33425000,22,33600000,33625000,"0,255,255",False,False
22,30500000,30525000,22,30750000,30775000,"0,255,255",False,False
22,29000000,29025000,22,29425000,29450000,"0,255,255",False,False
22,39925000,39950000,22,40725000,40750000,"0,255,255",True,False
22,34800000,34825000,22,35400000,35425000,"0,255,255",False,False
X,2560000,2570000,X,2730000,2740000,"0,255,255",False,False
X,9960000,9970000,X,10080000,10090000,"0,255,255",False,False
X,47420000,47430000,X,47500000,47510000,"0,255,255",True,False
X,109690000,109700000,X,110090000,110100000,"0,255,255",False,False
X,13520000,13530000,X,13760000,13770000,"0,255,255",False,False
X,73070000,73080000,X,73230000,73240000,"0,255,255",False,False
X,18400000,18425000,X,18900000,18925000,"0,255,255",False,False
X,15350000,15375000,X,15475000,15500000,"0,255,255",False,False
X,24400000,24425000,X,24500000,24525000,"0,255,255",False,False
X,129200000,129225000,X,129300000,129325000,"0,255,255",False,False
X,152800000,152825000,X,152925000,152950000,"0,255,255",False,False
X,64800000,64825000,X,64900000,64925000,"0,255,255",False,False
X,70600000,70625000,X,70775000,70800000,"0,255,255",False,False
X,108950000,108975000,X,109100000,109125000,"0,255,255",False,False
X,133600000,133625000,X,133900000,133925000,"0,255,255",False,False
X,68025000,68050000,X,68425000,68450000,"0,255,255",False,False
X,23700000,23725000,X,23900000,23925000,"0,255,255",False,False
X,1575000,1600000,X,2525000,2550000,"0,255,255",False,False
X,9300000,9325000,X,9425000,9450000,"0,255,255",False,False
X,109400000,109425000,X,109650000,109675000,"0,255,255",False,False
